Nombre,Fecha,Ubicación_calle_1,Ubicación_calle_2,Colonia,Total_Peatonal,Total_Ciclista,Total_Transporte_Público,Total_Vehicular,Total_Transporte_Carga,Dirección_SEMOVI
164,2019-02-20,Calle 17 Sur,143 D Poniente,Castillotla,20,0,0,146,0,Dirección de la Gestión de la Movilidad,,
165,2019-02-20,145 Poniente,Calle 13 Sur,Castillotla,20,0,0,678,0,Dirección de la Gestión de la Movilidad,,
166,2019-02-20,Calle 17 Sur,Avenida 145 Poniente,Castillotla,177,42,0,262,0,Dirección de la Gestión de la Movilidad,,
167,2019-01-10,Calle Geranios,Calle 23 Sur,Castillotla,52,13,0,279,0,Dirección de la Gestión de la Movilidad,,
168,2018-08-27,94 Poniente,Calle 5 Sur,Revolución Mexicana,109,0,0,249,0,Dirección de la Gestión de la Movilidad,,
169,2019-04-30,Emiliano Zapata,Hidalgo,San Francisco Totimehuacan,0,0,0,135,0,Dirección de Planeación y Proyectos,,
170,2019-04-30,Avenida Independencia,Avenida Pintores,Fraccionamiento Ciudad Satélite,0,0,0,2555,0,Dirección de la Gestión de la Movilidad,,
171,2019-04-04,Calle 17 Sur,Avenida 25 Poniente,Los Volcanes,465,0,0,3200,0,,,
172,2019-04-11,Calle 27 Norte A,Av. 2 Poniente,Tierra y Libertad,0,0,0,1110,0,Dirección de la Gestión de la Movilidad,,
173,2019-04-11,Blvd. Xonacatepec,Calle de las Rosas,Bosques de San Sebastian,0,0,142,0,0,Dirección de la Gestión de la Movilidad,,
174,2019-04-11,Blvd. Xonacatepec,Blvd. del Gasoducto,Bosques de San Sebastian,2009,0,0,0,0,Dirección de la Gestión de la Movilidad,,
175,2019-04-11,Blvd. Xonacatepec,Blvd. Puebla,Bosques de San Sebastian,821,0,0,736,0,Dirección de la Gestión de la Movilidad,,
176,2019-04-11,Blvd. Xonacatepec,Blvd. Puebla,Bosques de San Sebastian,0,0,0,1075,0,Dirección de la Gestión de la Movilidad,,
177,2019-04-11,Blvd. Xonacatepec,Blvd. Puebla,Bosques de San Sebastian,0,0,0,313,0,Dirección de la Gestión de la Movilidad,,
178,2019-04-11,Blvd. Xonacatepec,Blvd. del Gasoducto,Bosques de San Sebastian,0,0,0,1382,0,Dirección de la Gestión de la Movilidad,,
179,2019-04-30,Blvd. Xonacatepec,Blvd. del Gasoducto,Bosques de San Sebastian,0,0,0,1050,0,Dirección de la Gestión de la Movilidad,,
180,2019-04-30,Calle 27 Norte A,Av. 2 Poniente,Tierra y Libertad,0,0,102,0,0,Dirección de la Gestión de la Movilidad,,
181,2019-03-12,Diagonal Defensores de la Republica,Av. 2 Poniente,Tierra y Libertad,0,0,142,0,0,Dirección de la Gestión de la Movilidad,,
182,2019-03-12,Carmen Serdán,5 de Febrero,San Felipe Hueyotlipan,7712,0,0,0,0,Dirección de Planeación y Proyectos,,
183,2019-01-23,Carmen Serdán,5 de Febrero,San Felipe Hueyotlipan,1325,0,0,4863,0,Dirección de Planeación y Proyectos,,
184,2017-10-17,Carmen Serdán,Carmen Serdán,San Felipe Hueyotlipan,0,0,0,89,0,Dirección de Planeación y Proyectos,,
185,2017-10-17,Hermanos Serdan,Calle Sinaloa,San Rafael Oriente,0,0,0,5322,0,GESTION URBANA,,
186,2019-04-01,28 Norte,14 Oriente,Humboldt,0,0,0,115,0,Auto Traffic,,
187,2019-02-03,Av Reforma ,17 Norte,Barrio San Sebastian,0,0,81,0,0,Dirección de la Gestión de la Movilidad,,
188,2019-05-03,21 Norte ,52 Poniente,Cleotilde Torres,0,0,0,245,0,Dirección de la Gestión de la Movilidad,,
189,2019-05-07,Diagonal Defensores de la Republica,4 Poniente ,Tierra y Libertad,0,0,0,4290,0,Dirección de la Gestión de la Movilidad,,
190,2019-05-07,Boulevard Carmelitas,U.H. San Miguel Mayorazgo ,San Miguel Mayorazgo,90,0,0,1803,0,Dirección de la Gestión de la Movilidad,,
191,2019-05-21,Privada Popocatepec,Av. 27 Poniente,Chulavista,0,0,0,566,0,Dirección de la Gestión de la Movilidad,,
192,2019-05-27,Pino Suarez,40 y 42 Norte,Lomas 5 de Mayo,236,0,28,356,0,Dirección de la Gestión de la Movilidad,,
193,2019-05-28,74 Poniente,19 Norte,La Loma,140,0,32,131,0,Dirección de la Gestión de la Movilidad,,
194,2019-05-28,21 Norte,Av.Nacozari,Heroé de Nacozari,0,0,347,347,0,Dirección de la Gestión de la Movilidad,,
195,2019-02-26,Reforma Sur,Chapulco ,La Paz,146,0,0,1854,0,Dirección de Planeación y Proyectos,,
196,2019-02-27,Reforma Sur,Guadalupe,La Paz,92,0,0,1704,0,Dirección de Planeación y Proyectos,,
